episode,timestep,reward
7621,175306,-847.9017944335938
7623,175352,-847.9017944335938
7625,175398,-847.9017944335938
7627,175444,-847.9017944335938
7629,175490,-847.9017944335938
7631,175536,-847.9017944335938
7633,175582,-847.9017944335938
7635,175628,-847.9017944335938
7637,175674,-847.9017944335938
7639,175720,-847.9017944335938
7641,175766,-847.9017944335938
7643,175812,-847.9017944335938
7645,175858,-847.9017944335938
7647,175904,-847.9017944335938
7649,175950,-847.9017944335938
7651,175996,-847.9017944335938
7653,176042,-847.9017944335938
7655,176088,-847.9017944335938
7657,176134,-847.9017944335938
7659,176180,-847.9017944335938
7661,176226,-847.9017944335938
7663,176272,-847.9017944335938
7665,176318,-847.9017944335938
7667,176364,-847.9017944335938
7669,176410,-847.9017944335938
7671,176456,-871.0838623046875
7673,176502,-847.9017944335938
7675,176548,-847.9017944335938
7677,176594,-847.9017944335938
7679,176640,-847.9017944335938
7681,176686,-847.9017944335938
7683,176732,-849.7489624023438
7685,176778,-847.9017944335938
7687,176824,-847.9017944335938
7689,176870,-847.9017944335938
7691,176916,-847.9017944335938
7693,176962,-847.9017944335938
7695,177008,-847.9017944335938
7697,177054,-849.9036254882812
7699,177100,-847.9017944335938
7701,177146,-847.9017944335938
7703,177192,-847.9017944335938
7705,177238,-847.9017944335938
7707,177284,-847.9017944335938
7709,177330,-849.1123046875
7711,177376,-847.9017944335938
7713,177422,-847.9017944335938
7715,177468,-847.9017944335938
7717,177514,-847.9017944335938
7719,177560,-847.9017944335938
7721,177606,-847.9017944335938
7723,177652,-847.9017944335938
7725,177698,-847.9017944335938
7727,177744,-847.9017944335938
7729,177790,-847.9017944335938
7731,177836,-847.9017944335938
7733,177882,-847.9017944335938
7735,177928,-847.9017944335938
7737,177974,-847.9017944335938
7739,178020,-847.9017944335938
7741,178066,-847.9017944335938
7743,178112,-847.9017944335938
7745,178158,-847.9017944335938
7747,178204,-847.9017944335938
7749,178250,-847.9017944335938
7751,178296,-847.9017944335938
7753,178342,-847.9017944335938
7755,178388,-847.9017944335938
7757,178434,-847.9017944335938
7759,178480,-847.9017944335938
7761,178526,-847.9017944335938
7763,178572,-847.9017944335938
7765,178618,-847.9017944335938
7767,178664,-847.9017944335938
7769,178710,-847.9017944335938
7771,178756,-847.9017944335938
7773,178802,-847.9017944335938
7775,178848,-847.9017944335938
7777,178894,-886.2423095703125
7779,178940,-847.9017944335938
7781,178986,-847.9017944335938
7783,179032,-847.9017944335938
7785,179078,-847.9017944335938
7787,179124,-847.9017944335938
7789,179170,-849.1123046875
7791,179216,-847.9017944335938
7793,179262,-871.0838623046875
7795,179308,-1004.01513671875
7797,179354,-847.9017944335938
7799,179400,-847.9017944335938
7801,179446,-847.9017944335938
7803,179492,-849.1132202148438
7805,179538,-847.9017944335938
7807,179584,-847.9017944335938
7809,179630,-847.9017944335938
7811,179676,-847.9017944335938
7813,179722,-847.9017944335938
7815,179768,-847.9017944335938
7817,179814,-847.9017944335938
7819,179860,-994.5682373046875
7821,179906,-852.3052368164062
7823,179952,-847.9017944335938
7825,179998,-849.1123046875
7827,180044,-847.9017944335938
7829,180090,-847.9017944335938
7831,180136,-847.9017944335938
7833,180182,-849.1123046875
7835,180228,-847.9017944335938
7837,180274,-929.8187255859375
7839,180320,-847.9017944335938
7841,180366,-847.9017944335938
7843,180412,-847.9017944335938
7845,180458,-847.9017944335938
7847,180504,-847.9017944335938
7849,180550,-847.9017944335938
7851,180596,-847.9017944335938
7853,180642,-847.9017944335938
7855,180688,-847.9017944335938
7857,180734,-847.9017944335938
7859,180780,-847.9017944335938
7861,180826,-847.9017944335938
7863,180872,-847.9017944335938
7865,180918,-847.9017944335938
7867,180964,-847.9017944335938
7869,181010,-847.9017944335938
7871,181056,-847.9017944335938
7873,181102,-847.9017944335938
7875,181148,-847.9017944335938
7877,181194,-847.9017944335938
7879,181240,-847.9017944335938
7881,181286,-847.9017944335938
7883,181332,-847.9017944335938
7885,181378,-847.9017944335938
7887,181424,-847.9017944335938
7889,181470,-847.9017944335938
7891,181516,-847.9017944335938
7893,181562,-847.9017944335938
7895,181608,-847.9017944335938
7897,181654,-847.9017944335938
7899,181700,-847.9017944335938
7901,181746,-847.9017944335938
7903,181792,-847.9017944335938
7905,181838,-847.9017944335938
7907,181884,-847.9017944335938
7909,181930,-847.9017944335938
7911,181976,-847.9017944335938
7913,182022,-849.1123046875
7915,182068,-847.9017944335938
7917,182114,-847.9017944335938
7919,182160,-847.9017944335938
7921,182206,-847.9017944335938
7923,182252,-847.9017944335938
7925,182298,-847.9017944335938
7927,182344,-847.9017944335938
7929,182390,-847.9017944335938
7931,182436,-847.9017944335938
7933,182482,-847.9017944335938
7935,182528,-847.9017944335938
7937,182574,-847.9017944335938
7939,182620,-847.9017944335938
7941,182666,-847.9017944335938
7943,182712,-847.9017944335938
7945,182758,-847.9017944335938
7947,182804,-847.9017944335938
7949,182850,-847.9017944335938
7951,182896,-847.9017944335938
7953,182942,-847.9017944335938
7955,182988,-847.9017944335938
7957,183034,-847.9017944335938
7959,183080,-847.9017944335938
7961,183126,-847.9017944335938
7963,183172,-847.9017944335938
7965,183218,-847.9017944335938
7967,183264,-847.9017944335938
7969,183310,-847.9017944335938
7971,183356,-852.3052368164062
7973,183402,-847.9017944335938
7975,183448,-847.9017944335938
7977,183494,-847.9017944335938
7979,183540,-847.9017944335938
7981,183586,-847.9017944335938
7983,183632,-847.9017944335938
7985,183678,-847.9017944335938
7987,183724,-847.9017944335938
7989,183770,-847.9017944335938
7991,183816,-847.9017944335938
7993,183862,-847.9017944335938
7995,183908,-847.9017944335938
7997,183954,-847.9017944335938
7999,184000,-847.9017944335938
8001,184046,-849.7489624023438
8003,184092,-847.9017944335938
8005,184138,-847.9017944335938
8007,184184,-847.9017944335938
8009,184230,-847.9017944335938
8011,184276,-847.9017944335938
8013,184322,-847.9017944335938
8015,184368,-847.9017944335938
8017,184414,-847.9017944335938
8019,184460,-847.9017944335938
8021,184506,-847.9017944335938
8023,184552,-847.9017944335938
8025,184598,-847.9017944335938
8027,184644,-847.9017944335938
8029,184690,-847.9017944335938
8031,184736,-847.9017944335938
8033,184782,-847.9017944335938
8035,184828,-847.9017944335938
8037,184874,-847.9017944335938
8039,184920,-847.9017944335938
8041,184966,-847.9017944335938
8043,185012,-847.9017944335938
8045,185058,-847.9017944335938
8047,185104,-847.9017944335938
8049,185150,-848.37451171875
8051,185196,-847.9017944335938
8053,185242,-847.9017944335938
8055,185288,-847.9017944335938
8057,185334,-847.9017944335938
8059,185380,-847.9017944335938
8061,185426,-847.9017944335938
8063,185472,-852.3052368164062
8065,185518,-883.6981811523438
8067,185564,-849.9036254882812
8069,185610,-847.9017944335938
8071,185656,-847.9017944335938
8073,185702,-847.9017944335938
8075,185748,-847.9017944335938
8077,185794,-847.9017944335938
8079,185840,-847.9017944335938
8081,185886,-847.9017944335938
8083,185932,-883.6981811523438
8085,185978,-847.9017944335938
8087,186024,-854.3070678710938
8089,186070,-847.9017944335938
8091,186116,-847.9017944335938
8093,186162,-847.9017944335938
8095,186208,-906.8802490234375
8097,186254,-847.9017944335938
8099,186300,-849.1415405273438
8101,186346,-849.1415405273438
8103,186392,-847.9017944335938
8105,186438,-847.9017944335938
8107,186484,-847.9017944335938
8109,186530,-847.9017944335938
8111,186576,-850.9603881835938
8113,186622,-847.9017944335938
8115,186668,-847.9017944335938
8117,186714,-847.9017944335938
8119,186760,-847.9017944335938
8121,186806,-847.9017944335938
8123,186852,-847.9017944335938
8125,186898,-847.9017944335938
8127,186944,-849.1123046875
8129,186990,-847.9017944335938
8131,187036,-847.9017944335938
8133,187082,-847.9017944335938
8135,187128,-847.9017944335938
8137,187174,-847.9017944335938
8139,187220,-847.9017944335938
8141,187266,-847.9017944335938
8143,187312,-847.9017944335938
8145,187358,-847.9017944335938
8147,187404,-847.9017944335938
8149,187450,-847.9017944335938
8151,187496,-849.1132202148438
8153,187542,-847.9017944335938
8155,187588,-847.9017944335938
8157,187634,-847.9017944335938
8159,187680,-847.9017944335938
8161,187726,-847.9017944335938
8163,187772,-849.1123046875
8165,187818,-847.9017944335938
8167,187864,-847.9017944335938
8169,187910,-847.9017944335938
8171,187956,-847.9017944335938
8173,188002,-847.9017944335938
8175,188048,-847.9017944335938
8177,188094,-847.9017944335938
8179,188140,-847.9017944335938
8181,188186,-847.9017944335938
8183,188232,-847.9017944335938
8185,188278,-847.9017944335938
8187,188324,-847.9017944335938
8189,188370,-847.9017944335938
8191,188416,-847.9017944335938
8193,188462,-847.9017944335938
8195,188508,-847.9017944335938
8197,188554,-847.9017944335938
8199,188600,-847.9017944335938
8201,188646,-847.9017944335938
8203,188692,-847.9017944335938
8205,188738,-847.9017944335938
8207,188784,-847.9017944335938
8209,188830,-847.9017944335938
8211,188876,-847.9017944335938
8213,188922,-847.9017944335938
8215,188968,-847.9017944335938
8217,189014,-847.9017944335938
8219,189060,-847.9017944335938
8221,189106,-847.9017944335938
8223,189152,-847.9017944335938
8225,189198,-847.9017944335938
8227,189244,-847.9017944335938
8229,189290,-847.9017944335938
8231,189336,-847.9017944335938
8233,189382,-847.9017944335938
8235,189428,-847.9017944335938
8237,189474,-847.9017944335938
8239,189520,-847.9017944335938
8241,189566,-847.9017944335938
8243,189612,-847.9017944335938
8245,189658,-847.9017944335938
8247,189704,-847.9017944335938
8249,189750,-847.9017944335938
8251,189796,-847.9017944335938
8253,189842,-847.9017944335938
8255,189888,-847.9017944335938
8257,189934,-847.9017944335938
8259,189980,-847.9017944335938
8261,190026,-847.9017944335938
8263,190072,-847.9017944335938
8265,190118,-847.9017944335938
8267,190164,-847.9017944335938
8269,190210,-847.9017944335938
8271,190256,-847.9017944335938
8273,190302,-847.9017944335938
8275,190348,-847.9017944335938
8277,190394,-847.9017944335938
8279,190440,-847.9017944335938
8281,190486,-847.9017944335938
8283,190532,-847.9017944335938
8285,190578,-847.9017944335938
8287,190624,-847.9017944335938
8289,190670,-847.9017944335938
8291,190716,-847.9017944335938
8293,190762,-847.9017944335938
8295,190808,-847.9017944335938
8297,190854,-847.9017944335938
8299,190900,-847.9017944335938
8301,190946,-847.9017944335938
8303,190992,-847.9017944335938
8305,191038,-847.9017944335938
8307,191084,-847.9017944335938
8309,191130,-847.9017944335938
8311,191176,-847.9017944335938
8313,191222,-847.9017944335938
8315,191268,-847.9017944335938
8317,191314,-847.9017944335938
8319,191360,-847.9017944335938
8321,191406,-847.9017944335938
8323,191452,-847.9017944335938
8325,191498,-847.9017944335938
8327,191544,-847.9017944335938
8329,191590,-847.9017944335938
8331,191636,-847.9017944335938
8333,191682,-847.9017944335938
8335,191728,-847.9017944335938
8337,191774,-847.9017944335938
8339,191820,-847.9017944335938
8341,191866,-847.9017944335938
8343,191912,-861.6927490234375
8345,191958,-847.9017944335938
8347,192004,-847.9017944335938
8349,192050,-847.9017944335938
8351,192096,-847.9017944335938
8353,192142,-847.9017944335938
8355,192188,-847.9017944335938
8357,192234,-847.9017944335938
8359,192280,-847.9017944335938
8361,192326,-847.9017944335938
8363,192372,-847.9017944335938
8365,192418,-847.9017944335938
8367,192464,-847.9017944335938
8369,192510,-847.9017944335938
8371,192556,-847.9017944335938
8373,192602,-847.9017944335938
8375,192648,-959.7427978515625
8377,192694,-847.9017944335938
8379,192740,-847.9017944335938
8381,192786,-847.9017944335938
8383,192832,-847.9017944335938
8385,192878,-847.9017944335938
8387,192924,-847.9017944335938
8389,192970,-847.9017944335938
8391,193016,-847.9017944335938
8393,193062,-847.9017944335938
8395,193108,-847.9017944335938
8397,193154,-847.9017944335938
8399,193200,-847.9017944335938
8401,193246,-847.9017944335938
8403,193292,-847.9017944335938
8405,193338,-847.9017944335938
8407,193384,-847.9017944335938
8409,193430,-847.9017944335938
8411,193476,-847.9017944335938
8413,193522,-847.9017944335938
8415,193568,-847.9017944335938
8417,193614,-847.9017944335938
8419,193660,-849.9036254882812
8421,193706,-847.9017944335938
8423,193752,-847.9017944335938
8425,193798,-847.9017944335938
8427,193844,-847.9017944335938
8429,193890,-847.9017944335938
8431,193936,-847.9017944335938
8433,193982,-847.9017944335938
8435,194028,-847.9017944335938
8437,194074,-847.9017944335938
8439,194120,-861.6927490234375
8441,194166,-847.9017944335938
8443,194212,-847.9017944335938
8445,194258,-847.9017944335938
8447,194304,-847.9017944335938
8449,194350,-847.9017944335938
8451,194396,-847.9017944335938
8453,194442,-847.9017944335938
8455,194488,-883.6981811523438
8457,194534,-847.9017944335938
8459,194580,-847.9017944335938
8461,194626,-849.7489624023438
8463,194672,-883.6981811523438
8465,194718,-847.9017944335938
8467,194764,-847.9017944335938
8469,194810,-852.3052368164062
8471,194856,-847.9017944335938
8473,194902,-847.9017944335938
